3715	101	5	10.45
1343	107	7	13.4
283	292	4	8.32
189	1684	3	12.8
2712	279	3	20.59
376	307	3	7.54
3850	12	5	6.94
803	145	5	9.98
528	559	3	15.02
156	573	5	10.09
2584	126	3	7.54
197	211	7	8.51
2620	112	4	8.58
139	554	6	8.91
2101	110	4	6.76
348	126	13	16.48
124	3812	5	27.22
222	341	5	10.71
125	384	12	14.98
293	252	4	7.69
118	238	19	8.38
653	234	3	8.77
106	6101	3	12.25
162	471	7	18.12
358	102	34	14.9
500	126	9	13.28
3059	363	6	63.11
537	261	3	9.02
407	337	3	8.68
1733	4363	4	58.23
2777	143	3	10.78
1691	112	5	9.12
131	737	5	6.63
232	110	23	7.48
287	125	16	16.59
3150	128	3	9.24
125	135	65	34.02
126	129	58	12.22
102	109	508	21.62
122	799	6	7.07
9	2146	7	33.79
16	1709	4	7.37
207	706	4	14.15
5580	139	3	18.51
123	592	7	8.22
603	169	4	8.21
854	134	5	8.28
277	1928	3	17.57
12	1759	9	7.37
6322	111	3	12.83
1449	156	3	8.61
12	1811	9	7.37
154	494	6	12.61
201	1266	3	11.91
107	5870	3	12.11
102	1431	9	8.16
226	2153	3	16.45
2959	2958	6	101.02
272	340	5	14.09
2781	149	3	11.81
272	189	7	12.25
6001	6002	3	54.67
12	1050	14	10.14
368	387	3	9.17
741	233	3	9.46
149	391	8	12.84
928	118	6	7.6
124	553	7	8.25
5285	103	3	7.92
1808	122	4	7.65
1072	214	4	17.36
329	121	12	6.84
993	104	11	14.42
1257	175	3	9.35
240	554	5	18.94
454	395	6	31.32
261	59	9	11.91
455	113	40	178.79
1722	112	7	19
170	117	39	13.82
115	529	9	7.48
211	4952	4	35.12
108	1643	6	10.48
143	2970	3	10.78
152	1441	5	18.03
310	632	3	11.17
112	3240	3	6.81
230	1632	3	14.32
275	320	4	9.1
253	695	3	9.98
136	217	15	9.66
101	1162	12	12.68
217	808	3	9.31
410	111	13	9.13
227	956	3	10.89
2007	109	5	9.48
1577	16	5	10.62
101	1222	13	20.85
8	1871	4	10.68
111	148	70	17.36
141	2286	8	49.65
102	481	24	14.06
16	1938	4	8.29
6383	103	3	7.92
1820	146	3	7.95
6123	246	3	27.91
128	3583	3	10.71
1038	1531	9	111.87
2865	16	5	24.73
4793	107	3	7.9
184	1150	5	21.46
486	153	9	25.17
101	4088	4	8.36
2400	106	4	7.61
447	12	39	41.01
1702	215	5	30.36
4916	108	3	7.89
2248	125	5	17.21
1152	104	9	10.2
117	886	7	9.9
3762	13	3	12.13
340	110	16	8.14
3706	150	3	13.55
978	236	3	11.51
101	4044	4	8.36
6192	459	3	33.52
6	5256	3	36.07
222	147	26	51.65
192	760	3	7.72
123	3131	3	8.2
3504	112	3	6.81
114	2772	4	10.41
123	3011	3	8.2
192	708	3	7.25
205	1290	3	12.29
2485	605	7	83.64
169	341	6	8.51
102	3945	4	8.49
159	356	8	14.61
135	393	9	11.88
2183	275	8	77.66
596	106	10	9.37
347	113	61	273.74
1119	104	8	7.1
169	135	36	41.25
122	3472	3	8.68
518	1530	6	54.6
560	195	3	6.63
465	343	3	10.16
3780	12	5	6.94
1222	57	3	7.15
109	778	9	11.12
1557	8	4	8.88
4078	504	4	46.21
1529	126	4	8.6
2494	8	3	7.75
440	111	11	8.55
903	510	3	17.72
627	183	4	10.07
2036	109	9	37.43
111	1591	8	22.1
160	1394	7	35.08
1263	4990	3	40.62
102	1249	10	7.88
8	1033	7	18.47
527	324	3	10.36
278	228	5	8.57
166	1315	3	9.13
149	142	36	20.62
201	129	19	11.69
128	2311	3	8.11
142	3788	4	20.13
3754	111	3	8.58
4042	107	3	7.9
119	580	8	8.54
6693	151	3	20.1
12	813	17	6.94
534	101	19	6.87
12	610	27	25.72
939	109	10	18.99
101	201	66	8.57
564	127	6	6.89
9	3473	3	10.51
165	139	62	149.03
110	3033	4	9.69
450	267	3	7.75
1382	2071	8	114.81
110	2981	4	9.69
1422	169	3	9.66
104	2385	5	7.85
294	109	19	8.78
6870	139	3	18.51
12	915	18	18.54
885	148	4	7.71
294	155	7	7.16
3018	116	4	11.24
579	233	3	8.17
194	1644	4	19.18
108	3555	4	11.42
135	257	11	6.99
2469	113	4	8.89
389	123	11	11.54
2553	106	7	28.61
110	125	137	43.69
112	3217	3	6.81
164	2149	3	12.22
157	1708	3	10.01
125	1413	4	7.7
132	2228	5	19.25
4531	2330	4	61.03
2017	128	7	30.88
109	950	14	37.7
170	161	15	12.89
988	147	4	8.54
141	812	5	8.98
130	504	6	6.88
6311	123	3	16.09
1846	1200	8	104.69
334	135	9	7.97
162	501	5	10.76
1824	143	3	7.23
947	190	3	8.73
4376	112	3	8.8
5895	104	3	9.14
784	145	5	9.12
3009	125	3	8.51
163	823	4	10.63
109	1795	7	17.68
225	1521	3	13.96
2599	8	4	13.24
115	1343	5	7.96
125	263	15	11.42
157	989	3	6.76
3863	2788	5	80.6
13	4591	4	24.91
3019	402	3	23.93
451	246	5	17.12
101	1419	11	16.99
5198	3991	3	50.17
522	319	3	10.11
380	283	3	6.94
102	185	87	19.33
4912	109	3	8.23
3175	120	3	8.5
3674	114	3	6.92
12	1626	11	15.27
188	715	3	7.09
108	2199	7	22.51
123	467	8	8.07
1399	831	3	24.3
108	4372	3	7.89
997	185	3	9.1
132	1858	3	6.88
3945	6257	3	50.17
1916	131	4	11.44
143	1498	5	15.72
140	2368	3	9.41
3452	122	3	8.68
519	248	3	8.2
14	331	66	8.15
125	648	6	7.46
163	262	9	14.23
5695	1206	3	40.12
103	2739	5	8.41
170	1936	3	11.54
2943	4492	4	62.95
2333	133	3	8.45
14	133	518	8.04
234	101	59	15.1
140	523	6	8.11
141	239	12	8.38
102	2514	6	7.85
6479	366	3	31.73
9	416	8	7.99
126	2609	3	7.54
431	217	5	14.25
292	283	4	8.32
4728	105	4	14.64
1861	109	5	9.48
4952	109	4	16.62
4090	101	4	8.36
3886	207	4	35.65
2948	122	3	7.26
106	3426	4	11.61
123	977	5	7.39
112	162	47	16.15
4176	108	3	12.1
331	8	11	9.12
712	141	16	67.7
112	102	510	58.36
161	231	11	16.24
12	1329	11	6.87
172	113	38	11.12
122	12	541	98.7
324	508	3	10.02
1724	108	5	8.95
227	132	16	12.02
5090	108	3	12.1
1875	8	6	22.57
113	383	13	8.23
2	3631	3	7.09
274	3173	3	22.94
105	343	61	225.09
112	1363	7	13.99
12	410	36	15.68
118	3608	3	8.06
132	377	8	7.3
12	358	42	13.4
104	3108	5	10.33
1026	12	16	15.99
105	6272	3	10.98
4812	113	3	9.05
990	187	3	9.1
3355	119	3	8.4
3770	117	3	7.91
12	492	31	20.97
2704	104	5	10.33
2	2179	4	7.64
6787	318	3	29.9
642	108	11	12.47
202	113	30	12.93
1201	12	12	10.99
313	145	10	10.9
1647	6871	3	41.78
2	4352	3	9.09
1092	119	15	74.05
515	110	19	35.91
258	195	6	8.59
148	3147	3	11.81
104	158	76	8.07
108	1113	11	30.73
4527	114	3	8.92
453	9	8	9.2
2966	111	6	25.67
721	201	3	8.42
21	820	4	7.31
109	590	9	7.33
104	105	523	120.38
146	3375	3	13.05
177	1983	3	12.6
901	163	4	11.39
104	308	32	18.4
944	249	3	11.79
147	988	4	8.54
125	2101	5	17.21
1187	127	5	11.98
6720	103	3	7.92
136	3546	4	19.13
102	3180	5	10.62
105	4742	3	6.83
104	562	16	13.23
742	1928	3	25.15
184	2372	7	56.36
195	514	4	9.6
5170	574	3	35.38
443	207	10	44.78
1374	5011	3	41.17
108	1368	6	8.26
119	2254	4	9.32
134	303	10	7.67
109	269	20	7.53
5811	5232	3	54.67
106	2401	4	9.26
1161	149	4	9.96
262	127	12	6.81
121	191	108	351.4
1413	116	7	17.07
6005	118	3	14.41
57	163	16	10.42
9	1514	6	19.46
782	189	3	7.62
4939	262	4	37.86
121	267	15	7.58
16	2971	3	7.04
419	597	3	13.69
112	1258	10	27.8
12	307	49	10.61
108	3810	4	11.42
1900	1420	4	42.96
189	367	5	9.62
277	377	4	11.18
164	222	24	65.94
155	400	9	20.55
980	106	10	18.37
1935	154	3	10.39
3142	12	6	8.32
1206	157	4	12.94
1991	138	3	7.3
241	559	4	13.31
12	112	652	28.56
21	2294	3	9.94
6047	1108	3	40.12
378	161	5	7.21
132	126	48	6.65
2262	8	3	6.85
110	2151	4	6.76
9	3884	3	17
509	341	3	10.46
190	703	4	11.77
8	439	8	8.52
272	903	3	12.47
2769	115	5	17.55
1423	141	4	10.25
150	556	7	16.08
1807	211	10	88.29
165	948	4	12.57
101	966	12	7.37
161	537	5	11.62
103	197	56	8.15
238	162	8	8.45
1265	150	4	11.45
722	117	11	21.74
1753	141	3	7.01
1013	159	3	6.8
112	499	10	7.28
345	161	6	8.7
1087	1530	11	154.46
1205	126	7	20.23
1932	2770	6	89.56
411	404	3	10.68
127	307	14	15.86
1170	1399	4	38.58
164	1446	3	9.49
16	1577	5	10.62
2204	12	8	11.1
217	12	79	8.94
502	104	15	8.41
207	575	4	12.69
113	195	32	13.17
122	347	27	58.19
172	361	5	7.44
5848	4288	3	50.17
159	3617	5	36.55
9	2907	4	17.78
271	5907	3	28.78
125	1024	6	12.28
108	169	44	6.64
12	3738	5	6.94
192	153	22	37.39
103	5172	3	7.92
792	21	5	10.82
1215	101	11	11.05
341	509	3	10.46
108	101	585	50.13
270	523	3	8.87
4352	2	3	9.09
159	1688	3	10.06
1728	237	3	15.07
209	373	4	7.91
129	2011	4	11.03
130	757	6	10.21
425	201	4	8.72
9	103	220	33.38
162	804	6	20.97
360	6676	3	31.06
141	4934	4	24.79
113	232	36	40.62
111	6761	3	12.83
4752	303	4	39.58
2948	2822	5	75.19
360	4938	4	41.48
145	149	29	10.46
122	512	9	9.73
789	759	5	37.43
145	205	13	7.81
2117	114	4	7.43
161	449	6	12.87
179	1076	3	8.93
513	631	3	15.29
6250	340	3	30.55
109	3860	5	20.78
103	226	47	11.31
1465	151	3	7.25
214	937	3	10.09
199	1519	5	27.52
2993	543	6	70.13
137	1231	5	13.7
6887	103	3	7.92
2282	132	3	7.65
471	544	4	21.09
121	1563	4	6.85
2318	106	5	12.61
1338	113	5	6.72
135	1776	3	6.79
136	2492	5	21.87
2398	135	4	15.19
4008	112	3	8.8
111	4624	3	8.58
9	261	15	12.62
126	4202	3	12.21
249	429	3	6.74
5155	4424	3	50.17
529	115	9	7.48
931	12	17	13.58
287	902	3	12.51
931	168	3	6.88
299	102	39	9.57
1756	1287	3	28.42
501	254	3	8.31
6388	241	3	27.42
157	273	8	9.41
3996	1677	4	57.13
16	2944	3	7.04
57	261	8	6.88
126	3557	4	17.24
505	544	3	14.64
2755	121	3	7.25
4005	2734	3	41.85
3825	115	3	7.34
953	162	4	11.82
106	2492	6	19.05
121	177	26	6.74
9	1530	7	25.76
456	110	11	7.15
126	3405	3	12.21
142	2019	3	7.85
103	5920	3	7.92
115	662	8	8.2
418	345	3	9.45
12	2946	6	8.32
158	240	8	7.05
104	6661	3	9.14
109	6226	3	12.46
105	4753	3	6.83
1742	117	4	6.71
104	502	15	8.41
328	102	37	11.94
3859	109	5	20.78
2869	9	3	9.04
295	111	40	74.56
212	103	68	40.37
110	4339	3	8.37
2086	114	4	7.43
5783	2717	3	46.35
126	1764	5	14.44
151	3802	5	33.54
16	324	14	9.64
8	17	8	9.51
168	4742	4	30.32
211	972	3	10.47
104	4728	4	12.19
5110	120	3	14.88
12	203	97	24.8
520	9	7	8.38
146	1766	4	13.18
829	1	3	8.23
132	183	19	8.06
12	153	224	96.84
628	481	3	14.95
1170	114	8	17.47
12	322	50	15.79
114	1651	5	9.29
201	688	4	12.54
520	223	3	7.01
271	262	4	7.09
750	142	24	151.32
480	185	5	12.6
921	186	4	14.85
668	528	3	16.35
258	16	16	7.54
949	169	3	6.9
1489	148	3	7.07
5484	103	3	7.92
4634	111	3	8.58
6658	103	3	7.92
8	221	19	14.25
226	4934	4	35.93
1157	239	4	19.43
185	387	6	13.59
105	176	47	9.38
2576	142	7	43.87
201	869	3	9.24
711	139	6	11.26
332	101	34	7.4
1760	442	3	21.35
199	346	11	38.14
201	988	4	16.07
137	262	11	8.87
16	4939	3	10.51
1061	410	3	17.16
106	4230	4	16.34
162	1845	3	11.49
6232	104	3	9.14
1715	147	3	7.88
101	4509	4	8.36
106	2313	4	7.61
327	132	9	6.68
1131	12	13	9.03
549	128	6	6.88
106	2373	4	9.26
2387	128	4	13.73
1447	152	5	18.03
1328	434	3	19.09
453	272	3	8.08
261	705	3	10.28
104	206	45	11.35
3820	125	3	9.97
595	161	7	21.96
151	6691	3	20.1
141	154	32	23.08
182	12	117	14.69
203	487	5	14.9
8	3679	3	10.33
2488	141	4	15.5
4683	710	3	31.83
4530	112	4	17.42
21	1872	3	9.14
1430	4090	4	55.31
1173	150	6	21.77
3849	125	4	17.04
14	119	822	9.3
349	202	8	24.28
830	247	3	10.79
113	6543	3	13.32
111	857	9	12.84
6475	116	3	13.84
809	109	8	8.16
193	797	3	8.08
429	107	13	8.36
533	230	3	7.76
497	251	4	12.88
131	3123	5	23.77
127	576	7	9.87
13	122	53	7.84
103	479	19	9.31
131	6844	3	17.43
748	267	4	16.85
125	299	31	75
103	4386	4	10.56
125	2	105	18.7
1339	129	4	7.83
104	1986	9	27.45
104	1934	6	8.31
243	329	4	7.89
9	11	5	11.98
106	4023	3	8.03
116	1928	6	16.87
111	4773	3	8.58
441	181	6	15.09
1322	107	6	8.28
4774	118	3	10.1
1079	207	3	11.98
3164	140	3	10.56
631	12	23	12.58
123	495	10	14.83
476	13	6	7.39
1170	1760	4	40.39
173	541	4	8.13
108	4283	3	7.89
127	1016	5	9.19
179	263	8	13.07
114	328	15	6.94
140	2217	4	14.08
118	2890	3	6.66
2896	147	3	11.47
1348	104	9	13.36
130	2640	3	8.48
2788	150	5	28.26
4162	184	4	32.14
986	277	3	13.31
141	2610	3	9.39
1790	222	6	39.81
102	275	41	8.23
101	1430	10	11.83
159	3891	3	17.46
12	1016	15	11.27
104	4605	4	12.19
736	5675	3	36.58
223	339	4	7.05
442	3446	5	56.14
184	121	27	9.15
579	150	16	67.49
1386	8	4	8.15
3501	119	3	8.4
200	316	9	24.62
102	1401	9	8.16
493	12	28	13.54
265	1541	3	15.61
101	59	112	10.4
217	1790	3	14.32
756	112	9	11.07
113	1814	5	9.49
128	736	6	9.54
507	1113	3	19.72
6062	103	3	7.92
4150	120	4	19.84
1006	139	4	7.35
281	949	3	12.61
1580	111	5	7.73
197	1134	4	16.63
301	174	11	27.05
2	489	10	7.95
2	415	18	25.9
3819	440	5	56.7
107	1434	9	23.72
4343	105	3	6.83
125	1185	5	10.35
140	1898	3	7.69
181	949	4	12.92
1427	111	5	6.84
4644	120	3	10.55
383	111	31	68.22
971	118	6	8.19
6386	3029	3	46.35
165	2658	5	33.48
126	4131	3	12.21
8	2268	3	12.44
2	107	172	6.92
151	2004	3	9.07
4641	3980	3	45.67
301	369	3	7.34
135	344	8	6.63
201	227	8	13.31
12	656	22	16.35
205	2772	3	17.84
950	257	3	11.64
2049	252	3	17.8
124	339	15	19.13
834	2030	3	26.01
843	154	6	18.78
1038	104	11	16.13
3032	125	3	8.51
5020	2666	3	46.35
322	541	3	10.55
136	1406	4	9.56
101	356	31	8.1
121	4651	3	10.73
144	789	5	9.3
121	4439	3	10.73
106	190	37	11.95
110	4745	3	8.37
4096	4097	4	70.59
3697	102	5	10.62
165	477	4	7.07
133	529	6	6.83
297	125	12	8.47
3679	12	5	6.94
3331	1615	3	35.05
430	206	4	9.24
1235	121	5	8.38
184	1135	3	9.94
173	286	10	21.25
144	1888	3	8.16
390	12	38	12.87
657	197	3	7.13
881	193	3	8.64
111	104	301	10.44
217	765	4	14.39
410	256	4	10.93
770	3952	3	32.95
308	432	4	13.8
106	1406	8	18.53
1835	2551	3	33.66
588	2195	8	95.29
13	2146	6	28.58
155	3614	5	35.66
3452	2822	5	80.6
2309	9	5	20.21
210	9	16	7.58
1625	16	5	10.62
156	437	5	7.42
165	4009	4	31.06
583	469	3	14.95
233	242	5	7.1
110	1360	6	9.1
